order_id,order_price,order_time,out_time,customer_id_id,deliver_id_id
xs001451,188.8,2017/11/22 19:20,2017/11/22 19:46,584,xs1920601
xs001452,68.17,2018/7/16 15:53,2018/7/16 16:10,585,xs1553602
xs001453,90.88,2017/11/12 17:39,2017/11/14 10:27,586,xs1739603
xs001454,96.71,2017/10/1 13:57,2017/10/1 14:14,588,xs1357604
xs001455,66.44,2017/12/28 17:40,2017/12/28 17:50,589,xs1740605
xs001456,127.92,2018/1/31 20:50,2018/1/31 21:09,590,xs2050607
xs001457,8.58,2018/5/3 23:30,2018/5/3 23:50,591,xs2330608
xs001458,81.76,2018/5/5 9:13,2018/5/8 4:14,592,xs913609
xs001459,59.82,2017/8/24 9:19,2017/8/24 9:30,593,xs91961
xs001460,40.76,2017/8/2 7:37,2017/8/3 3:06,594,xs737612
xs001461,107.1,2017/8/15 22:45,2017/8/16 1:05,595,xs2245613
xs001462,27.36,2018/4/10 23:03,2018/4/10 23:15,596,xs233614
xs001463,28.93,2018/3/24 16:14,2018/3/24 16:27,598,xs1614615
xs001464,40.96,2017/8/22 14:39,2017/8/22 14:51,599,xs1439616
xs001465,188.73,2018/6/13 16:19,2018/6/13 16:39,600,xs1619617
xs001466,69.73,2018/3/29 10:32,2018/3/29 10:48,601,xs1032618
xs001467,40.76,2018/8/10 13:14,2018/8/10 13:25,602,xs1314619
xs001468,177.32,2017/7/18 14:57,2017/7/20 2:25,603,xs145762
xs001469,87.03,2017/9/3 18:42,2017/9/3 18:55,604,xs1842620
xs001470,44.18,2017/11/28 13:05,2017/11/28 13:12,605,xs135622
xs001471,2.27,2018/7/25 15:19,2018/7/25 15:30,607,xs1519623
xs001472,29.75,2018/1/24 18:33,2018/1/24 18:52,608,xs1833624
xs001473,47.53,2017/7/10 21:36,2017/7/10 21:50,609,xs2136625
xs001474,68.02,2017/2/11 14:45,2017/2/11 14:55,612,xs1445626
xs001475,51,2017/8/10 21:49,2017/8/10 22:04,613,xs2149627
xs001476,44.29,2018/1/6 14:25,2018/1/6 14:34,614,xs1425628
xs001477,300.09,2018/8/4 12:49,2018/8/5 12:45,615,xs1249629
xs001478,263.02,2018/7/4 17:27,2018/7/5 16:22,616,xs172763
xs001479,48.68,2018/8/16 16:13,2018/8/16 16:25,617,xs1613630
xs001480,188.79,2018/7/31 21:04,2018/8/1 2:44,618,xs214631
xs001481,119.8,2018/3/14 15:15,2018/3/14 15:30,619,xs1515632
xs001482,119.84,2018/2/6 16:17,2018/2/6 16:30,620,xs1617633
xs001483,243.45,2018/1/17 16:49,2018/1/18 2:11,622,xs1649634
xs001484,75.65,2017/12/2 1:20,2017/12/2 1:29,623,xs120635
xs001485,29.96,2017/11/1 19:01,2017/11/1 19:31,624,xs191636
xs001486,248.76,2017/2/26 19:51,2017/2/26 20:01,625,xs1951637
xs001487,375.41,2017/1/26 16:48,2017/1/28 4:36,626,xs1648638
xs001488,2083.09,2017/4/7 10:07,2017/4/7 10:15,627,xs107639
xs001489,60.3,2018/3/26 12:07,2018/3/26 12:28,628,xs12764
xs001490,102.75,2017/10/31 15:26,2017/10/31 16:31,629,xs1526640
xs001491,84.6,2018/6/17 21:03,2018/6/17 21:15,630,xs213641
xs001492,298.32,2017/8/9 22:34,2017/8/11 4:15,631,xs2234642
xs001493,67.88,2018/4/26 23:10,2018/4/27 23:13,632,xs2310643
xs001494,82.95,2018/3/10 20:03,2018/3/10 20:15,633,xs203645
xs001495,89.62,2018/1/30 20:45,2018/1/30 21:13,634,xs2045646
xs001496,151.7,2018/1/14 18:39,2018/1/14 18:49,635,xs1839648
xs001497,239.5,2018/2/9 17:42,2018/2/9 18:15,636,xs1742649
xs001498,506.17,2018/7/26 23:41,2018/7/28 2:50,637,xs234165
xs001499,217.16,2018/7/21 7:18,2018/7/21 7:30,638,xs718650
xs001500,198.4,2017/7/18 19:42,2017/7/18 19:55,639,xs1942651
